smiles,EF,SA,KP,AB,PA,BW,DKO
COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,0.978411982,1.012314207,1.141840646,0.983943176,1.044286348,1.067715688,1.1139716
NC(=O)C[S@@](=O)C(c1ccccc1)c1ccccc1,0.953492642,1.018371238,0.965112416,0.974011842,1.005621529,1.067830068,1.18197568
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,1.004642867,1.018107889,0.993979564,0.973358955,1.035544737,0.97121483,1.103447159
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,0.991527424,1.023901571,0.976072344,0.947327555,1.009319903,1.016513421,0.386166027
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,0.981035071,1.049709789,0.981380835,0.996092646,1.024785831,0.97655922,0.077718949
CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,1.034808383,0.999936796,1.155787283,1.062717888,1.035880953,0.952050179,1.036252651
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,1.02431603,1.055503471,1.043310028,0.979976137,0.977379399,1.068005574,1.166593805
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.139023686,0.024754822,0.052782314,0.058381492,0.031604287,0.035079358,0.076099804
C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,1.030873751,1.064720692,0.982265261,0.896412271,1.017052867,1.090293578,1.109114166
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,0.136400598,0.148528932,0.05149799,0.058242576,0.033285367,0.035442727,0.077718949
O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.13377751,0.02528152,0.050692433,0.05868667,0.031940503,0.035810178,0.080957238
CSCCC(N)C(=O)O,0.996773601,1.063140597,1.049816357,1.017381889,1.017389082,0.988015524,0.40073833
Cc1[nH]c(C)c(Cl)c(=O)c1Cl,1.058416179,1.010470763,1.004763025,0.97643337,0.959223745,0.922980712,0.077718949
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,1.028250662,1.052079932,1.215250198,1.162743297,0.959559961,0.827590336,0.38049902
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0.14951604,0.02528152,0.750759299,0.06421011,0.033957798,0.038733458,0.077718949
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1.062350812,0.8719491,1.058776131,0.803054474,1.013354493,0.805686149,0.082576383
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1.005954411,1.025218316,1.047426702,1.086273806,0.97166373,0.916734005,0.140056022
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,0.954804186,0.957274231,1.026629283,0.869118451,0.942412954,0.997328394,0.0850051
CN1[C@@H]2CC[C@H]1CC(OC(c1ccccc1)c1ccccc1)C2,1.053170002,1.01152416,0.984030957,0.986005682,0.928628105,1.00633093,1.020061204
C=CCCCCCCCCC(=O)O,1.011200588,0.998356701,0.975004174,0.99208228,1.040251758,1.01157326,0.59422613
CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,0.14951604,0.971758435,1.135268902,1.038656399,0.982086421,0.983189671,1.121257752
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,1.005954411,1.01152416,1.009681461,1.033086414,1.061097139,1.020935119,1.163355516
O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12,1.003331322,1.049709789,1.010610567,1.201738089,1.033863658,1.085006378,1.136639627
O=C([O-])C1=C(CSc2nnnn2CS(=O)(=O)[O-])CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12,1.004642867,1.031802046,1.021876856,0.877544202,1.042941485,1.034093924,1.041110086
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,0.995462057,1.047602996,0.970494747,0.958860833,1.044622564,1.068315908,1.124496041
Nc1c2c(nc3ccccc13)CCCC2,0.969231173,1.016791143,0.968081299,0.780480614,1.014699356,0.904052876,1.301792393
CC(C(=O)O)[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,1.033496839,1.029695252,0.993187562,1.058510544,1.021423672,1.01501092,1.046777092
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1.008577499,0.258872234,1.167258889,1.10400547,0.971999946,1.026299847,0.128722009
CCCCC(CC)COC(=O)c1ccccc1O,1.068908533,0.925145632,0.97242621,1.165014391,0.986121011,1.067409509,1.036252651
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0.966608084,1.058136963,0.962066063,0.970762348,0.962922119,1.023094883,1.047586665
CCCC(C)C1(CC)C(=O)N=C([S-])NC1=O,1.020381397,1.044706155,0.974119072,0.95909969,0.975025889,1.117713652,1.048396237
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,1.041366104,1.070514374,0.975178944,1.065603212,1.025122046,0.977841198,1.153640647
NNc1nncc2ccccc12,0.15869685,0.994406464,0.965925769,0.902011484,0.976034536,0.869300145,1.104256732
C[N+](C)(CCOc1ccccc1)Cc1ccccc1.O=C(O)c1cc2ccccc2cc1[O-],0.931196391,1.00494043,1.168150915,0.966424963,0.957878882,1.043023013,0.807953239
O=C(O)CCC(=O)O.O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,1.02431603,0.994143114,0.99246438,1.034431813,0.96931022,0.971721082,0.115768851
O=C(O)CC(O)(CC(=O)O)C(=O)O,1.075466254,1.008627319,0.982065518,0.945671781,0.936361069,0.888599478,1.102637587
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1.085958608,0.758445608,0.973743972,0.977002876,0.978051831,1.050874206,0.162724049
Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,1.057104635,1.021794777,1.028559732,1.049363467,1.011000982,1.054789615,1.167403378
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0.925950214,0.983345799,0.951290837,0.97850598,1.024449615,1.019395877,0.996583605
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,0.945623377,0.969388293,1.005476943,0.975015168,1.020415025,1.07677545,1.166593805
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,0.870865357,0.924882283,0.995375348,0.982405691,0.951154565,0.770868099,0.739949159
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,0.883980799,0.931466012,1.262293066,0.95119912,0.639146281,0.647375818,0.692184388
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,0.971854261,0.918035205,1.051322614,0.88042016,1.029829068,1.040046662,0.982820874
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,0.687249167,0.997566654,0.969406138,0.911496273,0.980405342,0.959480887,1.024918638
C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,0.991527424,0.931729361,0.987234971,0.86593226,0.997888565,1.083899943,0.926150807
c1ccc2c(c1)CN1CCCC1=N2,1.020381397,1.060770454,1.03295865,0.98161853,1.001586939,1.014610847,1.295315814
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,1.007265955,0.951480549,1.006712683,0.927527742,0.976034536,1.00472637,0.783666068
COc1cc(C(C)(C)C)c(O)cc1C(C)(C)C,0.144269863,0.438739716,0.980078806,1.035250014,0.943421601,0.96206121,0.099577403
CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN,0.935131023,0.992826369,1.031586061,0.906237284,0.989819385,0.796128336,0.077718949
Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,1.009889043,0.978342164,0.994225779,0.967928079,1.001250723,1.126932554,0.97796344
CCCCCN(C)CCC(O)(P(=O)([O-])O)P(=O)(O)O,1.028250662,0.998356701,0.994562864,0.928747891,1.00225937,1.038360454,1.007108046
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,0.984969703,0.026334917,0.723166408,0.951886024,0.969646435,0.299668919,0.080147666
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,0.305589801,0.907501238,0.661012449,0.060754464,0.604516051,0.056914145,0.129531581
COc1ccccc1-c1coc2cc(O)ccc2c1=O,1.016446764,1.054976773,0.946087663,0.957977992,1.005957744,0.971214867,1.01196548
CNC(C)(C)Cc1ccccc1.CNC(C)(C)Cc1ccccc1,1.007265955,1.000200145,1.117476085,1.019398917,0.982758853,0.991294008,1.14797364
C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,1.01513522,0.975972022,1.225384883,1.082090046,0.987129658,1.026883701,1.160926798
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1,0.954804186,0.125617554,0.057792195,0.427749369,1.076226852,0.037271818,0.082576383
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,1.097762506,1.041809314,0.979633053,0.940076985,0.957542666,1.029002678,1.13097262
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0.608556514,0.096912494,0.845408031,1.089056396,0.887273559,0.59676557,0.704327974
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,0.987592792,1.045232853,0.980285255,1.002649329,1.042605269,1.066352062,1.157688509
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,0.973165805,1.033382141,0.957959359,0.928303045,1.008311255,1.043561924,1.211929859
CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,0.89971933,0.029758456,0.054882307,1.162572799,0.223247307,0.03690845,0.078528521
NC1=NC(=O)N2CC12,0.981035071,1.024428269,0.960258881,0.931505877,1.018733946,1.036882485,1.143116206
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21,0.995462057,1.057610264,0.974849182,1.017328642,1.024113399,1.125524022,0.879195609
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1.01513522,1.012840905,1.014050112,1.121699376,1.029829068,1.013643212,0.231537702
NCC1(CC(=O)O)CCCCC1,1.01513522,1.04944644,1.001904513,1.04888962,0.996879917,1.085165591,1.076731271
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.COS(=O)(=O)[O-],1.021692941,1.04312606,0.968775394,1.010377388,0.979396694,1.025303672,1.091303573
COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,1.012512132,1.000463495,1.027634219,1.083508436,0.997552349,1.004412026,0.928579524
C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,0.981035071,1.049709789,1.014781454,0.065111279,0.980069126,1.032587378,1.054063244
CN(C)C(=N)N=C(N)N,1.0649739,1.054450074,0.998586418,1.092210095,0.961577256,1.079437421,1.144735351
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,1.050546914,1.009680715,0.981854561,0.958701682,0.992509111,0.968977464,0.777189489
CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.984969703,1.008890668,0.968056851,1.094392464,0.993181543,1.067540182,1.116400317
CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,0.99021588,1.053660027,1.005553493,1.223054218,1.017052867,0.955528736,1.118019462
O=c1[nH]oc2c1CCNC2,1.003331322,1.054186725,0.969003281,1.039101358,0.993181543,1.027014374,1.1139716
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-],0.971854261,1.051289884,1.065905475,0.967440218,0.997888565,0.801297146,0.0850051
Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,1.034808383,1.00178024,0.984262533,1.066122102,1.000578291,1.058594763,1.1139716
Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,1.053170002,1.045496203,0.98519337,1.056658344,0.935016206,0.867781351,1.062158968
c1ccc2nc(N3CCNCC3)ccc2c1,1.045300737,0.993616416,0.970837245,1.012447875,0.982086421,1.014067816,1.098589725
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,1.04005456,1.052343281,1.014158753,0.997446927,1.02243232,0.99902273,1.146354496
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,0.922015581,1.015737746,1.038883312,0.964595991,0.997888565,0.970520715,1.007917618
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,0.153450673,0.04424266,1.118628017,0.959523572,1.005285313,1.0145986,0.114149706
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,1.029562207,1.067354184,1.005066899,1.036146831,1.060760924,1.019502019,1.099399297
NC(N)=NCCC[C@H](N)C(=O)O,0.946934921,1.020478031,1.000610475,0.956749175,1.026803125,1.131933987,1.09697058
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,0.925950214,1.018634587,1.011317577,0.962847627,1.02243232,0.968475257,1.054872816
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,0.975788894,1.059190359,0.988329467,0.96329514,1.008983687,1.070892149,1.062158968
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1.020381397,1.048393043,1.002449322,1.105624061,1.02243232,1.050666005,1.136639627
O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,1.075466254,1.048919742,0.984170236,0.914800545,1.001250723,1.018958988,1.122876896
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0.981035071,1.056030169,0.992104312,1.006768343,0.97166373,1.067821903,1.084017422
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,0.992838969,1.025481666,1.001771435,0.92598735,0.988810737,1.040503926,0.263920597
CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,0.653149018,0.959644373,1.003492137,1.05743581,0.988474522,1.051343754,0.562652807
CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,1.050546914,0.93199271,0.992905259,1.068345941,0.978388047,0.999484113,0.989297453
CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,1.020381397,1.024954967,0.994353811,1.092640448,1.031846363,1.111940539,1.094541863
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,0.919392493,0.93857644,0.684679006,0.986937604,1.016716651,1.19776902,1.138258772
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,1.007265955,1.039439172,1.123410898,1.059483917,1.016716651,1.079968204,1.071064264
Nc1[nH]c(=O)ncc1F,1.059727723,1.016527794,0.966698076,0.998925051,0.822047689,0.839487648,1.174689529
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,1.075466254,1.010207414,0.995247606,0.935785179,0.994526406,1.056483951,1.064587685
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,1.108254859,0.971231737,1.017905933,0.935729845,1.003940449,0.817122041,1.09697058
Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12,1.051858458,1.03680568,1.000523095,0.995484741,1.017389082,1.054087372,1.146354496
CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N)C[C@@H]3N)O[C@@H]2[C@@H]1O,1.038743016,0.981239005,1.010849916,1.024711109,1.010664766,1.006988267,1.109923738
Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,0.987592792,1.000200145,1.078861426,1.085487488,1.009656118,1.09617688,0.572367675
Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,0.135089054,0.931466012,0.058875159,0.156115048,0.034294014,0.035810178,0.077718949
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.070220077,1.023374872,1.006175633,1.034656624,1.029156636,1.061803847,1.113162028
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,1.032185295,1.03680568,1.013697479,1.105058917,1.040251758,1.067340109,1.173879957
C=CCCCCCCCCC(=O)[O-].C=CCCCCCCCCC(=O)[O-].[Zn+2],1.04005456,1.044442806,1.020570752,0.976380382,1.025122046,1.070541027,1.163355516
CN(C)c1cnccn1,1.042677649,1.037332378,1.013502864,1.063237707,1.009656118,1.068348567,1.225692589
CC(C)CC(N)C(=O)O,1.051858458,1.050763186,1.011166273,1.025169345,1.027139341,1.04863684,0.377260731
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,1.029562207,0.997830003,0.991867657,1.101404714,1.02882042,1.107816928,1.207881997
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,1.087270152,0.98597929,1.017795168,0.951288962,1.000914507,1.033767296,0.870290313
Cc1cc(=O)oc2cc(O)cc(O)c12,1.012512132,1.058400312,0.95623637,0.899674786,0.975362104,0.787407521,0.748854455
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,1.066285444,1.037332378,0.974057822,1.011104405,0.96527563,1.108445688,1.067825974
N[C@@H](C(=O)O)[C@@H](O)c1ccc(O)c(O)c1,1.050546914,0.994669813,1.010586377,1.01267733,1.007638824,1.00047216,1.129353475
COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1,1.101697138,0.977025418,1.257323414,0.991378546,0.984103716,0.838707766,0.076099804
NC(N)=NCCN1CCCCCCC1,1.047923826,0.994933162,0.998398487,0.987888064,0.999233428,1.039164757,0.550509221
C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,1.062350812,1.009680715,1.008287198,1.017985429,0.999569644,1.037601058,0.899434918
OCC(O)CO,1.185635968,0.999673447,1.010004229,1.011211157,0.996207486,1.04475409,1.195738411
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,1.138420376,1.009944065,1.014471483,1.01412363,1.001586939,1.057945591,1.169022522
O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,1.088581696,1.009680715,1.076788547,1.009467409,0.965948061,0.979698866,1.139877916
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1.100385594,1.018634587,0.998324144,1.028396702,0.947119975,1.014892568,1.150402357
CC(c1cc2ccccc2s1)N(O)C(N)=O,0.978596473,1.017028926,1.01576763,1.008517691,1.035658639,0.989183627,1.100313289
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,0.137369826,0.026651999,0.957806163,0.770917881,1.001831452,0.924410977,0.072999361
COC(=O)C(c1ccccc1)C1CCCCN1,1.030927835,1.013626543,1.165257867,1.017529873,1.031900063,0.983570776,1.101834109
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,1.007378722,1.030638457,1.001842443,0.958964556,1.012423803,1.024620398,1.071417708
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,1.004762154,0.996614629,0.98154295,0.980452594,1.024041221,1.043816633,1.034918028
Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,0.854309488,0.98187097,1.018689296,1.158513493,1.001831452,0.84683552,0.874471515
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C,1.0584018,1.02355016,1.009662373,1.048112568,0.998414564,0.996360638,1.120844359
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1.047935528,1.044815052,1.028539555,1.324903336,1.01891589,0.96241388,1.016668187
CC(C)(N)CO.Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,1.042702392,1.00426999,1.36152067,1.076465413,0.994314299,1.015971289,1.15354199
Nc1ccncc1N,1.06494322,1.028653734,1.008492985,1.019567755,1.013107181,1.030724296,0.880554795
Cc1n[nH]c(=S)[nH]c1=O,1.080642629,1.042263265,1.055514007,1.007912866,1.019940956,1.033038692,1.100313289
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,1.053168664,0.763551407,1.049096678,1.072476348,1.011057048,1.066308837,1.047084588
O1[As]2O[As]3O[As]1O[As](O2)O3,1.05186038,1.029787861,1.043124458,1.055301515,1.001148074,1.034905328,1.103354929
O=C(O)c1cc(N=Nc2ccc([O-])c(C(=O)O)c2)ccc1[O-],1.057093516,1.019580713,1.036524862,1.058364443,1.025066288,1.031090457,1.123885999
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,0.130828405,0.026084935,1.013763816,0.661510788,0.977229861,0.980933503,0.069957721
CC[N+](C)(C)c1cccc(O)c1,1.032236119,1.009373565,1.035067369,1.070021111,1.004223273,0.998565579,1.228822581
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,1.11334973,1.027803138,1.324083262,0.995767894,0.942035918,0.943507696,1.066855248
CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,1.087184049,0.910420931,0.06845532,0.129486883,1.003539896,0.05076491,0.072238951
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,1.072792925,0.991227523,0.9836225,0.946698235,0.832695514,0.991093547,0.921616936
COC(=O)c1cc(OC)c(=O)c2c(OC)c(OC)ccc2c1,1.046627244,1.029220798,1.004147872,1.044958839,0.995681054,0.947945434,0.180217173
O=C([O-])CCCc1ccccc1,1.01653671,1.025818415,1.129006284,1.004558515,1.050009567,0.988163739,1.075980169
COC(=O)/C=C/c1ccc(O)c(O)c1,1.878695902,1.001434671,0.982422677,1.000354031,1.023357844,0.985846857,1.057730328
Cc1ncc(C[n+]2csc(CCO)c2C)c(=O)[nH]1,0.979904757,0.741435919,0.987630522,0.964394277,1.061626985,1.043730063,1.089667549
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.999529018,1.004553522,0.99051579,0.992997844,1.063677118,0.964903903,1.071417708
CCCCC[C@@H](O)[C@H]1C(=O)O[C@H](C)[C@@H](O)/C=C/C=C/C=C/C=C/C=C(\C)[C@@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@@H]1O,0.975979905,1.040845606,1.098525936,1.107213034,1.016865757,0.995625831,1.312467683
O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)cc-2oc2c([Hg])c([O-])c(Br)cc12,1.004762154,0.174655651,0.623335536,1.123488997,0.039294208,0.824450286,0.542172339
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,1.007378722,1.028370202,0.988977152,1.06214002,1.015499002,1.006810733,1.079782219
COc1cc(C=O)ccc1O,1.034852687,1.033757308,1.311833188,0.993442951,1.034291884,0.989990095,1.074459348
O=c1c2ccccc2[se]n1-c1ccccc1,0.170076927,0.339671216,1.093930099,1.041061679,1.003539896,0.796765137,0.244852024
Cn1c(=O)[nH]c2ncn(C)c2c1=O,1.020461563,1.0221325,0.96524707,1.006637723,1.003198207,1.066293407,1.076740579
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,1.061018368,1.030354925,1.066358884,1.00604278,0.999097942,1.047992695,1.066094838
[Fe+2],1.036160971,1.026101947,1.00417663,1.009654694,1.001489763,1.017166802,1.096511239
O=C(NC1CCCCC1)NC1CCCCC1,0.90009943,0.973081481,0.991190891,1.06395575,1.011398737,1.057145796,0.59844268
Cc1ccc(-n2[nH]c(C)c(N=Nc3cccc(-c4cccc(C(=O)O)c4)c3O)c2=O)cc1C,1.008687006,0.96088961,0.99296001,1.028021626,0.99943963,1.023069184,1.044042948
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1.029619551,1.012208884,0.968738335,0.991678475,0.99670612,1.035434169,1.049365818
